000000 0.3330 0.3330 0.3340
000100 0.6570 0.1875 0.1555
000200 0.6989 0.1917 0.1094
000300 0.6778 0.2002 0.1220
000400 0.7061 0.1869 0.1070
000500 0.6888 0.1998 0.1113
000600 0.6841 0.2020 0.1139
000700 0.6865 0.1954 0.1181
000800 0.6884 0.1968 0.1148
000900 0.6891 0.1958 0.1151
001000 0.6843 0.2014 0.1143
001100 0.6897 0.1984 0.1119
001200 0.6851 0.1992 0.1157
001300 0.6836 0.2011 0.1153
001400 0.6886 0.1972 0.1141
001500 0.6844 0.2017 0.1140
001600 0.6957 0.1918 0.1125
001700 0.6960 0.1905 0.1135
001800 0.6897 0.1981 0.1122
001900 0.6850 0.2021 0.1129
002000 0.6770 0.2067 0.1163
002100 0.6847 0.1986 0.1167
002200 0.6805 0.2048 0.1147
002300 0.6776 0.2010 0.1213
002400 0.6820 0.2014 0.1166
002500 0.6835 0.1995 0.1170
002600 0.6827 0.1974 0.1199
002700 0.6823 0.1992 0.1185
002800 0.6992 0.1905 0.1103
002900 0.6812 0.2019 0.1170
003000 0.6833 0.1972 0.1195
003100 0.6956 0.1904 0.1140
003200 0.6977 0.1878 0.1145
003300 0.6950 0.1929 0.1121
003400 0.6992 0.1860 0.1148
003500 0.6846 0.1977 0.1177
003600 0.6921 0.1935 0.1145
003700 0.6904 0.1969 0.1127
003800 0.6954 0.1925 0.1121
003900 0.6829 0.2010 0.1161
004000 0.6889 0.1965 0.1146
004100 0.6796 0.2048 0.1155
004200 0.6765 0.1991 0.1245
004300 0.6824 0.1993 0.1183
004400 0.6884 0.1998 0.1119
004500 0.6787 0.2084 0.1129
004600 0.6900 0.1978 0.1122
004700 0.6916 0.1973 0.1111
004800 0.6789 0.2033 0.1178
004900 0.6930 0.1964 0.1106
005000 0.6824 0.1989 0.1187
005100 0.6988 0.1920 0.1092
005200 0.6924 0.1957 0.1120
005300 0.6790 0.2032 0.1178
005400 0.7004 0.1887 0.1109
005500 0.6897 0.1970 0.1132
005600 0.6814 0.2062 0.1124
005700 0.6886 0.1992 0.1122
005800 0.6890 0.1956 0.1154
005900 0.6812 0.2015 0.1173
006000 0.6851 0.2023 0.1126
006100 0.6870 0.1966 0.1164
006200 0.6843 0.2019 0.1137
006300 0.6836 0.2018 0.1145
006400 0.6926 0.1953 0.1121
006500 0.6862 0.2007 0.1131
006600 0.6825 0.1997 0.1178
006700 0.6890 0.1979 0.1131
006800 0.6819 0.2039 0.1141
006900 0.6822 0.1997 0.1181
007000 0.6902 0.1947 0.1151
007100 0.6916 0.1963 0.1121
007200 0.6871 0.2020 0.1108
007300 0.6864 0.2007 0.1129
007400 0.6889 0.1963 0.1148
007500 0.6821 0.2043 0.1137
007600 0.6873 0.1996 0.1131
007700 0.6856 0.1989 0.1155
007800 0.6842 0.2040 0.1118
007900 0.6745 0.2088 0.1167
008000 0.6817 0.2010 0.1174
008100 0.6903 0.1948 0.1149
008200 0.6894 0.2003 0.1102
008300 0.6769 0.2050 0.1181
008400 0.6721 0.2098 0.1182
008500 0.6862 0.1945 0.1193
008600 0.6864 0.1978 0.1158
008700 0.6871 0.1937 0.1193
008800 0.7000 0.1889 0.1112
008900 0.6890 0.1947 0.1163
009000 0.6955 0.1904 0.1142
009100 0.6897 0.1924 0.1179
009200 0.6768 0.2060 0.1172
009300 0.6841 0.1996 0.1162
009400 0.6880 0.1978 0.1142
009500 0.6847 0.1968 0.1184
009600 0.6763 0.2072 0.1166
009700 0.6701 0.2100 0.1198
009800 0.6866 0.2006 0.1128
009900 0.6850 0.2012 0.1138
010000 0.6804 0.2024 0.1172
010100 0.6873 0.1987 0.1140
010200 0.6873 0.1987 0.1140
010300 0.6873 0.1987 0.1140
010400 0.6873 0.1987 0.1140
010500 0.6873 0.1987 0.1140
010600 0.6873 0.1987 0.1140
010700 0.6873 0.1987 0.1140
010800 0.6873 0.1987 0.1140
010900 0.6873 0.1987 0.1140
011000 0.6873 0.1987 0.1140
011100 0.6873 0.1987 0.1140
011200 0.6873 0.1987 0.1140
011300 0.6873 0.1987 0.1140
011400 0.6873 0.1987 0.1140
011500 0.6873 0.1987 0.1140
011600 0.6873 0.1987 0.1140
011700 0.6873 0.1987 0.1140
011800 0.6873 0.1987 0.1140
011900 0.6873 0.1987 0.1140
012000 0.6873 0.1987 0.1140
012100 0.6873 0.1987 0.1140
012200 0.6873 0.1987 0.1140
012300 0.6873 0.1987 0.1140
012400 0.6873 0.1987 0.1140
012500 0.6873 0.1987 0.1140
012600 0.6873 0.1987 0.1140
012700 0.6873 0.1987 0.1140
012800 0.6873 0.1987 0.1140
012900 0.6873 0.1987 0.1140
013000 0.6873 0.1987 0.1140
013100 0.6873 0.1987 0.1140
013200 0.6873 0.1987 0.1140
013300 0.6873 0.1987 0.1140
013400 0.6873 0.1987 0.1140
013500 0.6873 0.1987 0.1140
013600 0.6873 0.1987 0.1140
013700 0.6873 0.1987 0.1140
013800 0.6873 0.1987 0.1140
013900 0.6873 0.1987 0.1140
014000 0.6873 0.1987 0.1140
014100 0.6873 0.1987 0.1140
014200 0.6873 0.1987 0.1140
014300 0.6873 0.1987 0.1140
014400 0.6873 0.1987 0.1140
014500 0.6873 0.1987 0.1140
014600 0.6873 0.1987 0.1140
014700 0.6873 0.1987 0.1140
014800 0.6873 0.1987 0.1140
014900 0.6873 0.1987 0.1140
015000 0.6873 0.1987 0.1140
015100 0.6873 0.1987 0.1140
015200 0.6873 0.1987 0.1140
