000000 0.3333 0.3328 0.3339
000010 0.3327 0.3351 0.3322
000020 0.3337 0.3371 0.3292
000030 0.3356 0.3398 0.3246
000040 0.3384 0.3435 0.3182
000050 0.3423 0.3491 0.3086
000060 0.3479 0.3558 0.2963
000070 0.3550 0.3644 0.2806
000080 0.3636 0.3736 0.2628
000090 0.3742 0.3831 0.2426
000100 0.3875 0.3919 0.2205
000110 0.4020 0.4009 0.1971
000120 0.4181 0.4092 0.1727
000130 0.4376 0.4146 0.1478
000140 0.4591 0.4165 0.1244
000150 0.4821 0.4147 0.1031
000160 0.5068 0.4086 0.0846
000170 0.5325 0.3989 0.0686
000180 0.5603 0.3838 0.0558
000190 0.5884 0.3659 0.0458
000200 0.6175 0.3449 0.0376
000210 0.6469 0.3224 0.0307
000220 0.6762 0.2989 0.0249
000230 0.7055 0.2745 0.0200
000240 0.7333 0.2513 0.0155
000250 0.7599 0.2283 0.0117
000260 0.7850 0.2061 0.0089
000270 0.8081 0.1850 0.0069
000280 0.8299 0.1649 0.0052
000290 0.8504 0.1455 0.0040
000300 0.8694 0.1269 0.0037
