000000 0.3333 0.3328 0.3339
000010 0.3811 0.3645 0.2543
000020 0.5176 0.4207 0.0618
000030 0.7021 0.2914 0.0065
000040 0.8649 0.1287 0.0063
000050 0.9521 0.0390 0.0089
000060 0.9750 0.0133 0.0116
000070 0.9752 0.0103 0.0145
000080 0.9704 0.0117 0.0179
000090 0.9648 0.0143 0.0209
000100 0.9591 0.0185 0.0224
000110 0.9558 0.0211 0.0231
000120 0.9532 0.0222 0.0246
000130 0.9509 0.0234 0.0257
000140 0.9493 0.0242 0.0265
000150 0.9480 0.0255 0.0265
000160 0.9465 0.0267 0.0267
000170 0.9465 0.0267 0.0267
000180 0.9465 0.0267 0.0267
000190 0.9465 0.0267 0.0267
000200 0.9465 0.0267 0.0267
000210 0.9465 0.0267 0.0267
000220 0.9465 0.0267 0.0267
000230 0.9465 0.0267 0.0267
000240 0.9465 0.0267 0.0267
000250 0.9465 0.0267 0.0267
000260 0.9465 0.0267 0.0267
000270 0.9465 0.0267 0.0267
000280 0.9465 0.0267 0.0267
000290 0.9465 0.0267 0.0267
000300 0.9465 0.0267 0.0267
