000000 0.3333 0.3328 0.3339
000010 0.3620 0.3832 0.2547
000020 0.4371 0.5007 0.0621
000030 0.5619 0.4319 0.0062
000040 0.7067 0.2877 0.0056
000050 0.8293 0.1633 0.0074
000060 0.9080 0.0831 0.0089
000070 0.9474 0.0421 0.0105
000080 0.9627 0.0250 0.0123
000090 0.9647 0.0205 0.0148
000100 0.9626 0.0209 0.0165
000110 0.9592 0.0229 0.0179
000120 0.9558 0.0251 0.0191
000130 0.9524 0.0274 0.0202
000140 0.9498 0.0292 0.0209
000150 0.9484 0.0309 0.0207
000160 0.9470 0.0321 0.0209
000170 0.9470 0.0321 0.0209
000180 0.9470 0.0321 0.0209
000190 0.9470 0.0321 0.0209
000200 0.9470 0.0321 0.0209
000210 0.9470 0.0321 0.0209
000220 0.9470 0.0321 0.0209
000230 0.9470 0.0321 0.0209
000240 0.9470 0.0321 0.0209
000250 0.9470 0.0321 0.0209
000260 0.9470 0.0321 0.0209
000270 0.9470 0.0321 0.0209
000280 0.9470 0.0321 0.0209
000290 0.9470 0.0321 0.0209
000300 0.9470 0.0321 0.0209
