000000 0.3333 0.3326 0.3341
000010 0.3406 0.3368 0.3226
000020 0.3769 0.3567 0.2665
000030 0.4558 0.3844 0.1598
000040 0.5667 0.3746 0.0587
000050 0.6827 0.3024 0.0149
000060 0.7918 0.2026 0.0056
000070 0.8883 0.1069 0.0048
000080 0.9522 0.0424 0.0054
000090 0.9800 0.0128 0.0072
000100 0.9866 0.0040 0.0094
000110 0.9847 0.0037 0.0116
000120 0.9811 0.0057 0.0133
000130 0.9779 0.0070 0.0150
000140 0.9751 0.0091 0.0158
000150 0.9731 0.0107 0.0162
000160 0.9711 0.0115 0.0174
000170 0.9690 0.0118 0.0192
000180 0.9671 0.0116 0.0214
000190 0.9646 0.0117 0.0237
000200 0.9609 0.0145 0.0247
000210 0.9580 0.0172 0.0248
000220 0.9566 0.0185 0.0249
000230 0.9557 0.0187 0.0257
000240 0.9542 0.0180 0.0278
000250 0.9522 0.0179 0.0299
000260 0.9501 0.0186 0.0314
000270 0.9470 0.0203 0.0327
000280 0.9448 0.0218 0.0335
000290 0.9423 0.0230 0.0347
000300 0.9390 0.0241 0.0369
000310 0.9363 0.0250 0.0387
000320 0.9340 0.0259 0.0401
000330 0.9312 0.0267 0.0421
000340 0.9283 0.0274 0.0443
000350 0.9238 0.0286 0.0476
000360 0.9191 0.0306 0.0503
000370 0.9147 0.0316 0.0536
000380 0.9091 0.0346 0.0564
000390 0.9040 0.0385 0.0575
000400 0.9011 0.0417 0.0572
000410 0.8995 0.0432 0.0573
000420 0.8983 0.0442 0.0576
000430 0.8980 0.0450 0.0570
000440 0.8987 0.0440 0.0573
000450 0.8992 0.0430 0.0578
000460 0.8993 0.0426 0.0582
000470 0.8976 0.0427 0.0597
000480 0.8950 0.0419 0.0631
000490 0.8916 0.0431 0.0653
000500 0.8877 0.0440 0.0684
000510 0.8825 0.0447 0.0727
000520 0.8764 0.0476 0.0760
000530 0.8718 0.0504 0.0778
000540 0.8681 0.0530 0.0789
000550 0.8656 0.0570 0.0774
000560 0.8645 0.0609 0.0745
000570 0.8686 0.0603 0.0712
000580 0.8729 0.0583 0.0689
000590 0.8783 0.0550 0.0667
000600 0.8811 0.0523 0.0665
000610 0.8799 0.0503 0.0698
000620 0.8774 0.0498 0.0727
000630 0.8744 0.0503 0.0753
000640 0.8705 0.0524 0.0771
000650 0.8678 0.0558 0.0764
000660 0.8687 0.0547 0.0767
000670 0.8683 0.0533 0.0785
000680 0.8660 0.0538 0.0802
000690 0.8632 0.0534 0.0833
000700 0.8615 0.0549 0.0836
000710 0.8593 0.0580 0.0827
000720 0.8571 0.0608 0.0821
000730 0.8560 0.0615 0.0824
000740 0.8557 0.0612 0.0831
000750 0.8561 0.0607 0.0832
000760 0.8570 0.0590 0.0840
000770 0.8564 0.0602 0.0835
000780 0.8555 0.0604 0.0842
000790 0.8551 0.0612 0.0837
000800 0.8555 0.0626 0.0819
000810 0.8571 0.0631 0.0798
000820 0.8594 0.0631 0.0775
000830 0.8620 0.0602 0.0778
000840 0.8643 0.0548 0.0809
000850 0.8624 0.0545 0.0831
000860 0.8605 0.0573 0.0822
000870 0.8598 0.0586 0.0816
000880 0.8587 0.0587 0.0827
000890 0.8575 0.0581 0.0844
000900 0.8542 0.0606 0.0853
000910 0.8519 0.0617 0.0864
000920 0.8501 0.0611 0.0888
000930 0.8474 0.0631 0.0895
000940 0.8466 0.0651 0.0883
000950 0.8471 0.0676 0.0854
000960 0.8511 0.0656 0.0833
000970 0.8521 0.0646 0.0833
000980 0.8537 0.0645 0.0818
000990 0.8544 0.0651 0.0805
001000 0.8561 0.0636 0.0803
001010 0.8593 0.0603 0.0804
001020 0.8617 0.0573 0.0811
001030 0.8612 0.0579 0.0808
001040 0.8592 0.0591 0.0817
001050 0.8588 0.0588 0.0824
001060 0.8581 0.0580 0.0839
001070 0.8552 0.0597 0.0851
001080 0.8550 0.0604 0.0846
001090 0.8561 0.0609 0.0830
001100 0.8566 0.0600 0.0834
001110 0.8565 0.0602 0.0834
001120 0.8550 0.0613 0.0837
001130 0.8563 0.0601 0.0836
001140 0.8567 0.0605 0.0828
001150 0.8574 0.0605 0.0821
001160 0.8563 0.0601 0.0836
001170 0.8561 0.0592 0.0847
001180 0.8547 0.0588 0.0866
001190 0.8544 0.0590 0.0866
001200 0.8554 0.0607 0.0839
001210 0.8569 0.0626 0.0805
001220 0.8596 0.0620 0.0784
001230 0.8628 0.0583 0.0789
001240 0.8626 0.0568 0.0806
001250 0.8587 0.0593 0.0820
001260 0.8557 0.0617 0.0826
001270 0.8559 0.0631 0.0811
001280 0.8586 0.0609 0.0805
001290 0.8607 0.0586 0.0807
001300 0.8604 0.0583 0.0812
001310 0.8601 0.0585 0.0814
001320 0.8588 0.0583 0.0829
001330 0.8558 0.0590 0.0852
001340 0.8541 0.0598 0.0861
001350 0.8521 0.0619 0.0860
001360 0.8513 0.0635 0.0852
001370 0.8513 0.0637 0.0850
001380 0.8552 0.0601 0.0847
001390 0.8549 0.0606 0.0845
001400 0.8544 0.0612 0.0844
001410 0.8532 0.0635 0.0834
001420 0.8541 0.0629 0.0830
001430 0.8545 0.0631 0.0824
001440 0.8550 0.0636 0.0814
001450 0.8552 0.0614 0.0834
001460 0.8556 0.0609 0.0835
001470 0.8555 0.0610 0.0835
001480 0.8549 0.0615 0.0836
001490 0.8561 0.0615 0.0824
001500 0.8564 0.0606 0.0830
001510 0.8570 0.0591 0.0839
001520 0.8567 0.0601 0.0831
001530 0.8577 0.0613 0.0811
001540 0.8597 0.0614 0.0789
001550 0.8630 0.0603 0.0767
001560 0.8643 0.0598 0.0759
001570 0.8649 0.0576 0.0775
001580 0.8650 0.0557 0.0793
001590 0.8616 0.0566 0.0818
001600 0.8599 0.0576 0.0825
001610 0.8576 0.0583 0.0841
001620 0.8540 0.0594 0.0866
001630 0.8499 0.0616 0.0885
001640 0.8469 0.0630 0.0901
001650 0.8467 0.0638 0.0895
001660 0.8479 0.0657 0.0864
001670 0.8501 0.0676 0.0824
001680 0.8532 0.0684 0.0784
001690 0.8589 0.0662 0.0748
001700 0.8671 0.0610 0.0719
001710 0.8726 0.0561 0.0713
001720 0.8755 0.0512 0.0732
001730 0.8755 0.0481 0.0764
001740 0.8722 0.0490 0.0788
001750 0.8664 0.0531 0.0805
001760 0.8611 0.0575 0.0814
001770 0.8586 0.0587 0.0827
001780 0.8589 0.0595 0.0815
001790 0.8604 0.0603 0.0793
001800 0.8623 0.0593 0.0784
001810 0.8648 0.0559 0.0792
001820 0.8632 0.0573 0.0795
001830 0.8624 0.0584 0.0792
001840 0.8617 0.0578 0.0805
001850 0.8610 0.0575 0.0815
001860 0.8586 0.0573 0.0841
001870 0.8565 0.0566 0.0868
001880 0.8529 0.0591 0.0881
001890 0.8504 0.0631 0.0865
001900 0.8499 0.0663 0.0839
001910 0.8529 0.0647 0.0824
001920 0.8542 0.0624 0.0834
001930 0.8550 0.0599 0.0852
001940 0.8538 0.0594 0.0868
001950 0.8523 0.0605 0.0872
001960 0.8500 0.0639 0.0861
001970 0.8488 0.0659 0.0853
001980 0.8480 0.0664 0.0855
001990 0.8501 0.0661 0.0838
002000 0.8537 0.0643 0.0820
002010 0.8552 0.0620 0.0828
002020 0.8548 0.0610 0.0842
002030 0.8529 0.0613 0.0858
002040 0.8520 0.0604 0.0876
002050 0.8496 0.0612 0.0891
