000000 0.3329 0.3333 0.3338
000100 0.2125 0.4058 0.3817
000200 0.2724 0.3549 0.3727
000300 0.2573 0.3439 0.3988
000400 0.2525 0.3515 0.3960
000500 0.2542 0.3496 0.3962
000600 0.2476 0.3560 0.3964
000700 0.2509 0.3551 0.3940
000800 0.2567 0.3492 0.3941
000900 0.2554 0.3525 0.3921
001000 0.2461 0.3508 0.4030
001100 0.2520 0.3494 0.3986
001200 0.2492 0.3538 0.3969
001300 0.2489 0.3603 0.3908
001400 0.2548 0.3496 0.3955
001500 0.2541 0.3469 0.3990
001600 0.2503 0.3461 0.4037
001700 0.2451 0.3556 0.3993
001800 0.2620 0.3525 0.3855
001900 0.2572 0.3523 0.3905
002000 0.2533 0.3456 0.4012
002100 0.2479 0.3568 0.3952
002200 0.2546 0.3532 0.3922
002300 0.2470 0.3497 0.4033
002400 0.2488 0.3553 0.3959
002500 0.2504 0.3510 0.3986
002600 0.2507 0.3483 0.4010
002700 0.2507 0.3512 0.3980
002800 0.2484 0.3594 0.3923
002900 0.2501 0.3604 0.3895
003000 0.2550 0.3433 0.4017
003100 0.2431 0.3577 0.3992
003200 0.2543 0.3525 0.3932
003300 0.2523 0.3513 0.3963
003400 0.2500 0.3597 0.3903
003500 0.2536 0.3570 0.3894
003600 0.2494 0.3556 0.3950
003700 0.2534 0.3561 0.3905
003800 0.2552 0.3536 0.3912
003900 0.2512 0.3497 0.3991
004000 0.2509 0.3588 0.3903
004100 0.2502 0.3575 0.3923
004200 0.2502 0.3575 0.3923
004300 0.2502 0.3575 0.3923
004400 0.2502 0.3575 0.3923
004500 0.2502 0.3575 0.3923
004600 0.2502 0.3575 0.3923
004700 0.2502 0.3575 0.3923
004800 0.2502 0.3575 0.3923
004900 0.2502 0.3575 0.3923
005000 0.2502 0.3575 0.3923
005100 0.2502 0.3575 0.3923
005200 0.2502 0.3575 0.3923
005300 0.2502 0.3575 0.3923
005400 0.2502 0.3575 0.3923
005500 0.2502 0.3575 0.3923
005600 0.2502 0.3575 0.3923
005700 0.2502 0.3575 0.3923
005800 0.2502 0.3575 0.3923
005900 0.2502 0.3575 0.3923
006000 0.2502 0.3575 0.3923
006100 0.2502 0.3575 0.3923
006200 0.2502 0.3575 0.3923
006300 0.2502 0.3575 0.3923
006400 0.2502 0.3575 0.3923
006500 0.2502 0.3575 0.3923
006600 0.2502 0.3575 0.3923
006700 0.2502 0.3575 0.3923
006800 0.2502 0.3575 0.3923
006900 0.2502 0.3575 0.3923
007000 0.2502 0.3575 0.3923
007100 0.2502 0.3575 0.3923
007200 0.2502 0.3575 0.3923
007300 0.2502 0.3575 0.3923
007400 0.2502 0.3575 0.3923
007500 0.2502 0.3575 0.3923
007600 0.2502 0.3575 0.3923
007700 0.2502 0.3575 0.3923
007800 0.2502 0.3575 0.3923
007900 0.2502 0.3575 0.3923
008000 0.2502 0.3575 0.3923
